,Unnamed: 0.1,Unnamed: 0,username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre,Username,Gender,Location,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Age,location,lat,lon,city,state,country
8613,13472,13472,ellowel,644,7,9352,Male,Hachimitsu to Clover Specials,Special,Manga,7.8,12736,873.0,2455,"Comedy, Drama, Josei, Romance, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8614,13473,13473,ellowel,892,6,9352,Male,Dragon Ball Movie 3: Makafushigi Daibouken,Movie,Manga,7.05,17457,3364.0,2039,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8615,13474,13474,ellowel,893,8,9352,Male,Dragon Ball Movie 4: Saikyou e no Michi,Movie,Manga,7.29,17982,2454.0,1994,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8616,13475,13475,ellowel,894,7,9352,Male,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,Movie,Manga,6.88,45326,3987.0,1154,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8617,13476,13476,ellowel,897,7,9352,Male,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Movie,Manga,6.79,40783,4358.0,1244,"Action, Sci-Fi, Adventure, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8618,13477,13477,ellowel,899,6,9352,Male,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,Movie,Manga,7.03,44743,3450.0,1164,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8619,13478,13478,ellowel,900,7,9352,Male,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Movie,Manga,7.08,41599,3259.0,1223,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8620,13479,13479,ellowel,901,7,9352,Male,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Movie,Manga,7.55,56505,1490.0,979,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8621,13480,13480,ellowel,941,0,9352,Male,Renkin San-kyuu Magical? Pokaan,TV,Original,7.07,7178,3317.0,2585,"Comedy, Ecchi, Magic, Parody, Vampire",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8622,13481,13481,ellowel,969,8,9352,Male,Tsubasa Chronicle 2nd Season,TV,Manga,7.68,45978,1161.0,946,"Action, Adventure, Fantasy, Romance, Supernatural, Drama, Mystery, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8623,13482,13482,ellowel,990,7,9352,Male,Kamisama Kazoku,TV,Novel,7.22,17992,2723.0,1855,"Fantasy, Romance, Comedy, Drama",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8624,13483,13483,ellowel,1142,8,9352,Male,Hachimitsu to Clover II,TV,Manga,8.34,38439,199.0,1148,"Drama, Josei, Romance, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8625,13484,13484,ellowel,1195,7,9352,Male,Zero no Tsukaima,TV,Novel,7.54,272783,1543.0,94,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8626,13485,13485,ellowel,1530,9,9352,Male,Kanon (2006),TV,Novel,8.11,101450,422.0,402,"Slice of Life, Supernatural, Drama, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8627,13486,13486,ellowel,1559,8,9352,Male,Shijou Saikyou no Deshi Kenichi,TV,Manga,8.22,93353,293.0,475,"Action, Comedy, Martial Arts, School, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8628,13487,13487,ellowel,1568,5,9352,Male,Sumomomo Momomo: Chijou Saikyou no Yome,TV,Manga,7.03,16627,3475.0,1790,"Action, Comedy, Romance, Martial Arts, Seinen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8629,13488,13488,ellowel,1569,5,9352,Male,Otome wa Boku ni Koishiteru,TV,Novel,7.14,21009,3049.0,1573,"Comedy, Drama, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8630,13489,13489,ellowel,1606,8,9352,Male,Kekkaishi,TV,Manga,7.69,34144,1135.0,1118,"Adventure, Comedy, Fantasy, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8631,13490,13490,ellowel,1696,6,9352,Male,Murder Princess,OVA,Manga,7.1,23357,3210.0,1660,"Action, Adventure, Fantasy",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8632,13491,13491,ellowel,1722,0,9352,Male,Nagasarete Airantou,TV,Manga,7.38,29598,2118.0,1328,"Comedy, Ecchi, Fantasy, Harem, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8633,13492,13492,ellowel,1723,7,9352,Male,Clannad Movie,Movie,Novel,7.32,64200,2328.0,749,"Drama, Romance, Fantasy, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8634,13493,13493,ellowel,1815,0,9352,Male,Shakugan no Shana Movie,Movie,Novel,7.44,25046,1865.0,1552,"Action, Supernatural, Fantasy",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8635,13494,13494,ellowel,2132,6,9352,Male,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,Movie,Novel,7.14,7279,3040.0,3171,"Comedy, Supernatural, Magic, Romance, Ecchi",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8636,13495,13495,ellowel,2158,0,9352,Male,Terra e... (TV),TV,Manga,8.02,13895,538.0,1691,"Action, Drama, Military, Sci-Fi, Space",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8637,13496,13496,ellowel,2494,6,9352,Male,Goshuushou-sama Ninomiya-kun,TV,Novel,6.84,39073,4144.0,1122,"Harem, Comedy, Ecchi, Fantasy",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8638,13497,13497,ellowel,2602,5,9352,Male,Kenkou Zenrakei Suieibu Umishou,TV,Manga,7.22,13495,2725.0,2143,"Comedy, Sports, Ecchi, School, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8639,13498,13498,ellowel,2924,8,9352,Male,ef: A Tale of Memories.,TV,Novel,8.05,82024,486.0,436,"Mystery, Drama, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8640,13499,13499,ellowel,2926,6,9352,Male,Myself; Yourself,TV,Novel,7.34,72443,2282.0,615,"Drama, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8641,13500,13500,ellowel,2927,0,9352,Male,Kimikiss Pure Rouge,TV,Novel,7.43,31785,1891.0,1214,"Drama, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8642,13501,13501,ellowel,2963,6,9352,Male,Minami-ke,TV,Manga,7.77,54966,947.0,677,"Slice of Life, Comedy, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8643,13502,13502,ellowel,2993,5,9352,Male,Rosario to Vampire,TV,Manga,7.06,230899,3344.0,130,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8644,13503,13503,ellowel,3299,4,9352,Male,H2O: Footprints in the Sand,TV,Novel,7.19,37732,2845.0,1119,"Harem, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8645,13504,13504,ellowel,3467,6,9352,Male,Nogizaka Haruka no Himitsu,TV,Novel,7.31,50120,2397.0,907,"Comedy, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8646,13505,13505,ellowel,3503,6,9352,Male,Kanokon,TV,Novel,6.65,78225,4972.0,521,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8647,13506,13506,ellowel,3616,6,9352,Male,Kamen no Maid Guy,TV,Manga,7.11,14788,3164.0,2064,"Action, Comedy, Ecchi, Super Power",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8648,13507,13507,ellowel,3702,9,9352,Male,Detroit Metal City,OVA,Manga,8.22,73042,290.0,627,"Music, Comedy",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8649,13508,13508,ellowel,4136,6,9352,Male,Penguin Musume♥Heart,ONA,Manga,6.82,4916,4249.0,3247,"Comedy, Ecchi, School, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8650,13509,13509,ellowel,4181,0,9352,Male,Clannad: After Story,TV,Novel,9.01,363239,14.0,55,"Slice of Life, Comedy, Supernatural, Drama, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8651,13510,13510,ellowel,4382,6,9352,Male,Suzumiya Haruhi no Yuuutsu (2009),TV,Novel,7.27,181648,2546.0,202,"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8652,13511,13511,ellowel,4472,8,9352,Male,Lucky☆Star: Original na Visual to Animation,OVA,Manga,7.89,59049,719.0,901,"Comedy, Parody, School, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8653,13512,13512,ellowel,4789,0,9352,Male,ef: A Tale of Melodies.,TV,Novel,8.12,51602,407.0,697,"Mystery, Supernatural, Drama, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8654,13513,13513,ellowel,5112,0,9352,Male,Akikan!,TV,Novel,6.33,45308,6258.0,971,"Comedy, Ecchi, Fantasy, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8655,13514,13514,ellowel,5150,6,9352,Male,Hatsukoi Limited.,TV,Manga,7.4,29779,2019.0,1279,"Comedy, Romance, School, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8656,13515,13515,ellowel,5680,7,9352,Male,K-On!,TV,Manga,7.86,281978,783.0,80,"Slice of Life, Comedy, Music, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8657,13516,13516,ellowel,5909,7,9352,Male,Seitokai no Ichizon,TV,Novel,7.45,59653,1822.0,632,"Harem, Comedy, Parody, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8658,13517,13517,ellowel,5973,0,9352,Male,Fight Ippatsu! Juuden-chan!!,TV,Manga,6.76,10615,4492.0,2421,"Ecchi, Comedy, Sci-Fi, Shounen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8659,13518,13518,ellowel,6213,0,9352,Male,Toaru Kagaku no Railgun,TV,Manga,7.83,142516,835.0,220,"Action, Sci-Fi, Super Power",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8660,13519,13519,ellowel,6351,0,9352,Male,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Special,Novel,7.97,110530,587.0,483,"Drama, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8661,13520,13520,ellowel,6512,6,9352,Male,Nyan Koi!,TV,Manga,7.32,95032,2352.0,462,"Harem, Comedy, Romance",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8662,13521,13521,ellowel,7311,7,9352,Male,Suzumiya Haruhi no Shoushitsu,Movie,Novel,8.73,179475,45.0,181,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8663,13522,13522,ellowel,7791,6,9352,Male,K-On!!,TV,Manga,8.14,178001,383.0,183,"Comedy, Music, School, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8664,13523,13523,ellowel,8516,0,9352,Male,Baka to Test to Shoukanjuu Ni!,TV,Novel,7.92,143530,652.0,298,"Comedy, Super Power, Romance, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8665,13524,13524,ellowel,949,0,9352,Male,Top wo Nerae! Gunbuster,OVA,Original,7.94,30774,636.0,1185,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8666,13525,13525,ellowel,3577,0,9352,Male,Kyouran Kazoku Nikki,TV,Novel,7.33,8611,2309.0,2436,"Comedy, Sci-Fi",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8667,13526,13526,ellowel,9379,6,9352,Male,Denpa Onna to Seishun Otoko,TV,Novel,7.27,85111,2517.0,406,"Sci-Fi, Slice of Life, Comedy",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8668,13527,13527,ellowel,9624,0,9352,Male,30-sai no Hoken Taiiku,TV,Book,6.79,17964,4348.0,1743,"Ecchi, Parody, Romance, Seinen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8669,13528,13528,ellowel,9941,0,9352,Male,Tiger & Bunny,TV,Original,8.06,54916,480.0,605,"Action, Mystery, Comedy, Super Power",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8670,13529,13529,ellowel,10464,0,9352,Male,Seitokai no Ichizon Lv.2,ONA,Novel,7.45,24555,1822.0,1548,"Harem, Comedy, Parody, School",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8671,13530,13530,ellowel,11491,0,9352,Male,Recorder to Randoseru Do♪,TV,Manga,6.77,18052,4462.0,1930,"Comedy, School, Seinen, Slice of Life",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8672,13531,13531,ellowel,11665,0,9352,Male,Natsume Yuujinchou Shi,TV,Manga,8.72,62108,46.0,633,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8673,13532,13532,ellowel,12967,0,9352,Male,Arcana Famiglia,TV,Novel,6.41,63122,5949.0,635,"Action, Harem, Supernatural, Romance, Shoujo",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
8674,13533,13533,ellowel,13377,0,9352,Male,Recorder to Randoseru Re♪,TV,Other,6.96,12246,3716.0,2652,"Slice of Life, Comedy, School, Seinen",ellowel,Male,"bremerton , washington",171.1,7.19,82.0,390.0,36.0,90.0,198.0,796.0,79.0,10149.0,39,"bremerton , washington",47.5653663,-122.6246836,Bremerton,Washington,United States
